Wall time,Step,Value
1628779732.466379,1,1.5399326086044312
1628779764.7294855,3,6.766951084136963
1628779781.1650968,4,8.283555030822754
1628779797.9065437,5,10.939428329467773
1628779875.6911683,10,42.7675666809082
1628779892.090152,11,56.42577362060547
1628779908.1725783,12,66.59414672851562
1628779957.3400865,15,94.17304992675781
1628779973.7763014,16,107.4817886352539
1628779990.1539373,17,121.48799133300781
1628780023.1553774,19,137.23728942871094
1628780039.3349254,20,141.58189392089844
1628780056.0721354,21,153.99871826171875
1628780088.9737015,23,167.7561798095703
1628780105.4425724,24,180.21005249023438
1628780155.004568,27,197.4326629638672
1628780171.713174,28,205.6698455810547
1628780188.2115943,29,200.82748413085938
1628780204.86925,30,209.8979949951172
1628780221.6425338,31,222.30587768554688
1628780268.8404005,34,234.88406372070312
1628780285.4200656,35,231.5706787109375
1628780319.1513724,37,244.323486328125
1628780335.947144,38,243.57870483398438
1628780351.7417998,39,249.7891845703125
1628780368.3553429,40,248.7465362548828
1628780385.1662388,41,257.6493835449219
1628780496.2496302,48,269.60125732421875
1628780513.195127,49,276.93328857421875
1628780530.0875618,50,281.52142333984375
1628780546.9893064,51,274.1700744628906
1628780563.8138108,52,285.74127197265625
1628780580.5327058,53,278.4223937988281
1628780597.5443158,54,285.1426696777344
1628780614.4388275,55,289.3431396484375
1628780631.4969625,56,281.8803405761719
1628780665.4418378,58,287.4307556152344
1628780716.326159,61,296.2654724121094
1628780733.4658647,62,293.83209228515625
1628780750.4542055,63,290.6103820800781
1628780767.359156,64,286.4275207519531
1628780801.3396406,66,286.96356201171875
1628780818.263783,67,296.8399658203125
1628780835.2167468,68,297.3699645996094
1628780852.1173818,69,291.8115234375
1628780886.3518903,71,296.4791564941406
1628780903.4514775,72,289.97711181640625
1628780937.5368295,74,300.3467712402344
1628780971.3609164,76,294.5777587890625
1628781004.948764,78,291.5206298828125
1628781021.7998478,79,293.51531982421875
1628781038.3866289,80,282.44818115234375
1628781055.4752376,81,306.6710510253906
1628781089.2110658,83,287.09423828125
1628781106.4885185,84,301.3094787597656
1628781132.4410665,86,293.3459777832031
1628781149.516149,87,303.6045837402344
1628781166.4976485,88,292.4114074707031
1628781200.3568473,90,300.1939392089844
1628781217.6599011,91,302.5324401855469
1628781302.7492797,96,299.5195007324219
1628781319.8729815,97,296.51947021484375
1628781371.0222702,100,297.2497253417969
1628781388.1685886,101,298.0506896972656
1628781439.5056224,104,296.33868408203125
1628781456.666059,105,298.5130310058594
1628781490.687816,107,296.6123352050781
1628781507.793499,108,306.1652526855469
1628781524.9069817,109,297.72027587890625
1628781541.8634207,110,299.7860107421875
1628781559.0036807,111,300.0292053222656
1628781575.2027915,112,295.9089660644531
1628781592.1909683,113,302.7169189453125
1628781626.0878022,115,300.05841064453125
1628781642.9695435,116,298.0953063964844
1628781659.8255394,117,300.32794189453125
1628781676.9918764,118,299.6883544921875
1628781728.1756608,121,300.88360595703125
1628781744.9673202,122,298.010009765625
1628781806.1399574,126,297.67547607421875
1628781823.32281,127,303.18597412109375
1628781857.7641783,129,304.5885925292969
1628781875.0526805,130,303.12847900390625
1628781886.12263,131,306.97412109375
1628781903.1149354,132,295.88262939453125
1628781920.1812308,133,300.6534423828125
1628781954.6117928,135,306.40179443359375
1628781988.6103153,137,299.86810302734375
1628781999.2754438,138,298.2599792480469
1628782016.358513,139,307.314453125
1628782033.4005806,140,300.6764831542969
1628782050.6658452,141,305.14312744140625
1628782067.7205255,142,301.38031005859375
1628782102.027201,144,303.0019226074219
1628782119.1554956,145,296.19451904296875
1628782136.2205641,146,304.1217956542969
1628782153.151673,147,300.1827087402344
1628782170.238939,148,305.0189514160156
1628782218.299582,151,298.09954833984375
1628782287.0581725,155,302.8536682128906
1628782321.1039941,157,305.225341796875
1628782338.1194756,158,192.29493713378906
1628782372.3996701,160,131.6553955078125
1628782389.7002213,161,116.29067993164062
1628782424.3772662,163,103.6808853149414
1628782441.9431114,164,99.6279296875
1628782459.4013937,165,89.23658752441406
1628782494.3975983,167,84.90201568603516
1628782529.5890052,169,62.890769958496094
1628782564.5306373,171,65.47718811035156
1628782582.1583219,172,65.12786865234375
1628782599.9674413,173,63.38755798339844
1628782635.0073035,175,60.990943908691406
1628782652.5641701,176,58.90188980102539
1628782670.1902332,177,56.8885498046875
1628782687.9787993,178,50.06792068481445
1628782705.7385693,179,51.11962890625
1628782738.5477452,181,47.15346145629883
1628782756.2418375,182,49.51069641113281
1628782773.6395152,183,47.5738639831543
1628782791.2741184,184,47.30668640136719
1628782808.923908,185,48.97047805786133
1628782826.8434455,186,48.088504791259766
1628782844.538789,187,44.41452407836914
1628782898.230567,190,42.28596496582031
1628782916.0108795,191,40.94422912597656
1628782933.9603903,192,42.242713928222656
1628782950.8023849,193,40.69630432128906
1628783004.1151943,196,40.45337677001953
1628783057.6873016,199,37.36297607421875
1628783075.398414,200,37.92817306518555
1628783092.9954238,201,37.48845291137695
1628783128.0055797,203,36.18833923339844
1628783145.6692502,204,35.398963928222656
1628783163.3838737,205,36.6395263671875
1628783181.190363,206,36.54708480834961
1628783216.2719705,208,34.21478271484375
1628783233.9141762,209,32.050079345703125
1628783245.8936152,210,33.51354217529297
1628783281.43643,212,34.49024200439453
1628783316.7893803,214,32.517459869384766
1628783352.6285763,216,34.034095764160156
1628783370.4941466,217,31.754024505615234
1628783404.9326415,219,31.183443069458008
1628783422.5873342,220,30.879152297973633
1628783440.237139,221,30.00734519958496
1628783457.7464807,222,30.608840942382812
1628783475.5789688,223,31.0147647857666
1628783510.8180876,225,31.11387825012207
1628783528.231135,226,29.969987869262695
1628783546.0076602,227,28.243804931640625
1628783599.5510828,230,28.485366821289062
1628783636.02727,232,28.05333137512207
1628783654.6358984,233,27.981721878051758
1628783689.7902665,235,28.255247116088867
1628783707.8134782,236,27.179931640625
1628783725.7193198,237,26.3038330078125
1628783744.282145,238,25.92188835144043
1628783762.9983747,239,25.853715896606445
1628783781.5473673,240,25.54589080810547
1628783818.7184,242,27.179784774780273
1628783836.9718466,243,27.20431900024414
1628783873.7904954,245,26.106801986694336
1628783892.2899532,246,25.036575317382812
1628783910.8490825,247,24.684242248535156
1628783929.2278218,248,24.518787384033203
1628783946.7905657,249,24.391510009765625
1628783965.406178,250,24.209192276000977
1628784020.4951587,253,23.779403686523438
1628784038.929011,254,25.207456588745117
1628784057.2740464,255,24.033885955810547
1628784076.1079285,256,23.086929321289062
1628784113.0457625,258,23.505889892578125
1628784131.6870227,259,22.979175567626953
1628784150.2425601,260,23.840898513793945
1628784168.976606,261,23.116071701049805
1628784206.5062754,263,22.344806671142578
1628784224.72378,264,23.76424217224121
1628784318.288521,269,21.655912399291992
1628784355.7928767,271,21.575159072875977
1628784373.684417,272,21.692413330078125
1628784429.5936224,275,21.287630081176758
1628784446.5506988,276,20.641149520874023
1628784465.5477686,277,20.439485549926758
1628784502.5764828,279,20.398990631103516
1628784520.8908305,280,20.201509475708008
1628784539.4844785,281,20.793052673339844
1628784557.6678474,282,20.994550704956055
1628784575.9575436,283,20.99827003479004
1628784594.5412745,284,20.104331970214844
1628784613.0679395,285,20.235576629638672
1628784631.784511,286,20.00226593017578
1628784668.9092102,288,19.22222328186035
1628784687.586905,289,19.153085708618164
1628784724.8945093,291,19.355024337768555
1628784743.3277836,292,19.06342887878418
1628784817.2638972,296,18.74053192138672
1628784835.577145,297,18.99946403503418
1628784854.0134351,298,18.617752075195312
1628784872.5442991,299,18.7368221282959
1628784890.7394943,300,18.57547950744629
1628784909.037136,301,18.238805770874023
1628784983.7191167,305,17.95417594909668
1628785002.0727847,306,18.000240325927734
1628785018.5107386,307,18.05669593811035
1628785036.727605,308,18.083515167236328
1628785055.3098338,309,17.589656829833984
1628785073.8483891,310,17.613285064697266
1628785110.8318334,312,17.075542449951172
1628785129.352459,313,17.535276412963867
1628785148.2134771,314,17.900846481323242
1628785166.673079,315,17.592350006103516
1628785185.4007525,316,17.115882873535156
1628785203.773574,317,16.9189453125
1628785240.4597797,319,17.242900848388672
1628785259.016538,320,16.427942276000977
1628785277.563279,321,17.402263641357422
1628785296.1790884,322,16.869638442993164
1628785314.6599767,323,16.665109634399414
1628785350.0393505,325,16.380407333374023
1628785402.462473,328,16.59047508239746
1628785436.3441541,330,16.221105575561523
1628785454.900207,331,15.727848052978516
1628785473.5507102,332,16.002412796020508
1628785491.9254067,333,16.084035873413086
1628785510.181484,334,15.427942276000977
1628785584.008503,338,15.634746551513672
1628785602.4381282,339,15.710542678833008
1628785638.891055,341,15.273138046264648
1628785676.2937953,343,15.20669174194336
1628785695.1201046,344,15.59028148651123
1628785713.582931,345,15.187551498413086
1628785732.2271411,346,15.066733360290527
1628785750.7279131,347,14.858695030212402
1628785769.3022163,348,14.933883666992188
1628785787.8024917,349,14.601677894592285
1628785806.4354937,350,15.404269218444824
1628785825.09025,351,14.747035026550293
1628785862.2115927,353,14.905771255493164
1628785881.0646977,354,14.36514949798584
1628785899.6384218,355,14.486007690429688
1628785918.1934435,356,14.757379531860352
1628785955.1726785,358,14.767844200134277
1628785970.0844815,359,14.715773582458496
1628786006.9539282,361,14.772533416748047
1628786025.7444842,362,14.29113483428955
1628786044.2719042,363,14.59475326538086
1628786063.0923667,364,13.809493064880371
1628786080.4877214,365,14.004546165466309
1628786099.1765282,366,13.840335845947266
1628786117.5806315,367,13.8576021194458
1628786135.8353462,368,13.949990272521973
1628786154.425471,369,13.889118194580078
1628786173.1196756,370,13.878660202026367
1628786244.4083307,374,13.642016410827637
1628786262.975338,375,13.341629028320312
1628786281.453624,376,13.442049026489258
1628786318.6760893,378,13.391403198242188
1628786337.1983993,379,13.559601783752441
1628786410.1260514,383,13.054909706115723
1628786446.777688,385,12.786768913269043
1628786465.22923,386,12.862576484680176
1628786483.915724,387,12.834983825683594
1628786539.4428754,390,12.645580291748047
1628786558.113759,391,13.148609161376953
1628786576.4695253,392,13.085686683654785
1628786594.938236,393,12.940853118896484
1628786613.520926,394,12.346368789672852
1628786631.979754,395,12.670515060424805
1628786650.6040995,396,12.523823738098145
1628786667.9828084,397,12.476507186889648
1628786686.371399,398,12.713534355163574
1628786704.7736943,399,12.434365272521973
1628786723.420479,400,12.859889030456543
1628786741.8112345,401,12.496344566345215
1628786760.3584197,402,12.33714771270752
1628786778.956004,403,12.10622787475586
1628786816.2053099,405,12.047140121459961
1628786853.0674207,407,12.23603630065918
1628786871.747172,408,12.477631568908691
1628786890.266427,409,12.26572036743164
1628786908.9056013,410,12.179746627807617
1628786964.7148852,413,12.016756057739258
1628786983.4157627,414,12.080676078796387
1628787001.8825917,415,11.997243881225586
1628787020.3167408,416,12.099333763122559
1628787075.8130765,419,11.567901611328125
1628787094.3331668,420,11.73728084564209
1628787131.4131324,422,11.672306060791016
1628787150.165446,423,11.59585189819336
1628787205.6263638,426,11.366803169250488
1628787224.2833712,427,11.077466011047363
1628787243.061491,428,11.434649467468262
1628787276.1663072,430,11.264782905578613
1628787295.0058928,431,10.933436393737793
1628787313.6743286,432,11.316768646240234
1628787369.6551092,435,10.971977233886719
1628787388.0733936,436,10.819840431213379
1628787406.4510822,437,10.774917602539062
1628787425.1349144,438,10.789892196655273
1628787437.1897793,439,11.200689315795898
1628787455.848362,440,10.948334693908691
1628787472.6074395,441,10.666439056396484
1628787491.191315,442,10.644349098205566
1628787526.167332,444,10.794915199279785
1628787544.5475407,445,10.5946044921875
1628787563.078643,446,10.384881019592285
1628787581.5679932,447,10.622332572937012
1628787654.7065382,451,10.406773567199707
1628787673.413986,452,10.272899627685547
1628787691.9840274,453,10.118481636047363
1628787710.572791,454,10.178466796875
1628787729.6605031,455,10.228036880493164
1628787767.0726645,457,10.259686470031738
1628787804.260497,459,10.347869873046875
1628787841.656829,461,10.264213562011719
1628787860.2785196,462,10.293953895568848
1628787878.579393,463,10.01549243927002
1628787912.9778013,465,10.049678802490234
1628787931.4615676,466,9.906124114990234
1628787950.045291,467,9.938966751098633
