Wall time,Step,Value
1628835366.5189786,1,0.0
1628835397.6938381,3,0.0
1628835413.9338038,4,0.0
1628835430.1421402,5,0.0
1628835510.8792899,10,0.0
1628835527.4446669,11,0.0
1628835543.397697,12,0.0
1628835589.9301703,15,0.0
1628835606.3896668,16,0.0
1628835622.66811,17,0.0
1628835655.1597493,19,0.0
1628835671.4362805,20,0.0
1628835688.0323656,21,0.0
1628835720.5273724,23,0.0
1628835733.4503956,24,0.0
1628835782.5803168,27,0.0
1628835798.5496085,28,0.0
1628835814.8881161,29,0.0
1628835831.1837165,30,0.0
1628835847.641909,31,0.0
1628835894.3447652,34,0.0
1628835910.8461468,35,0.0
1628835943.462792,37,0.0
1628835959.9030912,38,0.0
1628835976.3721406,39,0.0
1628835992.7333162,40,0.0
1628836009.2600603,41,0.0
1628836123.864147,48,0.0
1628836140.330991,49,0.0
1628836155.2551317,50,0.0
1628836171.6256366,51,0.0
1628836188.0250616,52,0.0
1628836204.455159,53,0.0
1628836221.056736,54,0.0
1628836237.2565832,55,0.0
1628836253.7471595,56,0.0
1628836282.1258955,58,0.0
1628836331.2076638,61,0.0
1628836347.7717686,62,0.0
1628836364.1603644,63,0.0
1628836380.52992,64,0.0
1628836413.0689821,66,0.0
1628836429.240335,67,0.0
1628836445.5512516,68,0.0
1628836461.9658213,69,0.0
1628836494.7624924,71,0.0
1628836511.1850219,72,0.0
1628836543.7705913,74,0.0
1628836576.6830482,76,0.0
1628836607.5108805,78,0.0
1628836622.4331293,79,0.0
1628836638.5885618,80,0.0
1628836655.2554398,81,0.0
1628836688.3447468,83,0.0
1628836704.9450734,84,0.0
1628836726.6596532,86,0.0
1628836743.2388313,87,0.0
1628836759.7234588,88,0.0
1628836792.738862,90,0.0
1628836809.073929,91,0.0
1628836885.887391,96,0.0
1628836902.4921296,97,0.0
1628836951.6815848,100,0.0
1628836968.288342,101,0.0
1628837018.070425,104,0.0
1628837034.5062208,105,0.0
1628837067.4086814,107,0.0
1628837083.8694828,108,0.0
1628837100.4044876,109,0.0
1628837116.460651,110,0.0
1628837131.822445,111,0.0
1628837148.2513237,112,0.0
1628837164.7130463,113,0.0
1628837197.5399106,115,0.0
1628837214.0304542,116,0.0
1628837230.5407577,117,0.0
1628837247.0909822,118,0.0
1628837296.6247814,121,0.0
1628837313.0551908,122,0.0
1628837378.9772522,126,0.0
1628837395.556146,127,0.0
1628837428.6632686,129,0.0
1628837445.06934,130,0.0
1628837461.4780142,131,0.0
1628837477.958715,132,0.0
1628837494.5709088,133,0.0
1628837527.2152581,135,0.0
1628837560.6514413,137,0.0
1628837577.1655443,138,0.0
1628837593.71037,139,0.0
1628837610.5032074,140,0.0
1628837626.9219332,141,0.0
1628837643.3935966,142,0.0
1628837672.4122915,144,0.0
1628837688.8686829,145,0.0
1628837699.2615354,146,0.0
1628837715.786574,147,0.0
1628837732.3654718,148,0.0
1628837771.1474576,151,0.0
1628837837.4885192,155,0.0
1628837869.2738426,157,0.0
1628837885.705991,158,0.0
1628837918.7395132,160,0.0
1628837935.173175,161,0.0
1628837967.6562717,163,0.0
1628837984.2294579,164,0.0
1628837999.8435593,165,0.0
1628838033.032209,167,0.0
1628838066.540952,169,0.0
1628838093.3601327,171,0.0
1628838108.8444283,172,0.0
1628838118.5040827,173,0.0
1628838151.5021822,175,0.0
1628838168.0975509,176,0.0
1628838184.4724994,177,0.0
1628838201.0244465,178,0.0
1628838217.7712052,179,0.0
1628838250.6244552,181,0.0
1628838266.924108,182,0.0
1628838283.5851183,183,0.0
1628838300.1305175,184,0.0
1628838316.6796598,185,0.0
1628838333.3155212,186,0.0
1628838349.6518018,187,0.0
1628838399.5075371,190,0.0
1628838414.3963518,191,0.0020000000949949026
1628838430.8393295,192,0.0
1628838447.509302,193,0.0
1628838497.297632,196,0.0
1628838545.356537,199,0.0
1628838560.732301,200,0.0
1628838576.064417,201,0.0
1628838609.0281224,203,0.0
1628838625.470932,204,0.0
1628838642.1020913,205,0.0
1628838658.659386,206,0.0
1628838691.8429546,208,0.0
1628838708.3971121,209,0.0
1628838724.9934373,210,0.0
1628838755.818707,212,0.0
1628838788.388897,214,0.0
1628838821.4033728,216,0.0
1628838837.8746018,217,0.0
1628838870.8139925,219,0.0
1628838887.3067856,220,0.0
1628838903.9615622,221,0.0
1628838920.3179388,222,0.0
1628838937.0932765,223,0.0
1628838970.1261296,225,0.0
1628838986.4469557,226,0.0
1628839003.0366986,227,0.0
1628839049.3757212,230,0.0
1628839077.496601,232,0.0
1628839093.9135673,233,0.0
1628839127.238314,235,0.0
1628839143.9555001,236,0.0
1628839160.0521965,237,0.0
1628839175.2246132,238,0.0
1628839191.8637533,239,0.0
1628839208.5120676,240,0.0
1628839241.8109524,242,0.0
1628839250.4417825,243,0.0
1628839283.817196,245,0.0
1628839300.0998263,246,0.0
1628839316.8148532,247,0.0
1628839333.4189844,248,0.0
1628839350.042443,249,0.0
1628839366.7662024,250,0.0
1628839415.9656785,253,0.0
1628839432.4952216,254,0.0
1628839449.0305452,255,0.0
1628839465.5145645,256,0.0
1628839495.9387665,258,0.0
1628839512.6520667,259,0.0
1628839529.2721725,260,0.0
1628839543.7511146,261,0.0
1628839570.514294,263,0.0
1628839585.9755766,264,0.0
1628839668.7947373,269,0.0
1628839702.2175186,271,0.0
1628839719.0088947,272,0.0
1628839768.7918205,275,0.0
1628839785.5529287,276,0.0
1628839801.6610873,277,0.0
1628839834.9560964,279,0.0
1628839851.4842727,280,0.0
1628839868.2823727,281,0.0
1628839884.979098,282,0.0
1628839901.390724,283,0.0
1628839909.8366604,284,0.0
1628839918.254721,285,0.0
1628839926.7220664,286,0.0
1628839951.852874,288,0.0
1628839968.4371722,289,0.0
1628840000.8524358,291,0.0
1628840017.5168839,292,0.0
1628840083.993245,296,0.0
1628840100.5995812,297,0.0
1628840117.177673,298,0.0
1628840133.6731005,299,0.0
1628840150.3379562,300,0.0
1628840167.0592299,301,0.0
1628840225.0769305,305,0.0
1628840241.7088244,306,0.0
1628840258.4978569,307,0.0
1628840275.3021662,308,0.0
1628840291.1573875,309,0.0
1628840308.090175,310,0.0
1628840341.9429924,312,0.0
1628840358.8921547,313,0.0
1628840375.8971882,314,0.0
1628840393.0016696,315,0.0
1628840409.823399,316,0.0
1628840426.8466656,317,0.0
1628840461.0934632,319,0.0
1628840478.310646,320,0.0
1628840495.3609798,321,0.0
1628840512.6505387,322,0.0
1628840529.9189599,323,0.0
1628840562.1352108,325,0.0
1628840613.8671122,328,0.0
1628840648.451611,330,0.0
1628840665.975872,331,0.0
1628840683.6041052,332,0.0
1628840700.8352616,333,0.0
1628840718.1992357,334,0.0
1628840780.6095295,338,0.0
1628840796.796729,339,0.0
1628840831.2433355,341,0.0
1628840866.2470486,343,0.0
1628840883.4867356,344,0.0
1628840901.052094,345,0.0
1628840918.4373813,346,0.0
1628840935.5346959,347,0.0020000000949949026
1628840950.0438688,348,0.0
