Wall time,Step,Value
1628844468.7994354,551,18.071231842041016
1628844504.2368488,553,18.796857833862305
1628844522.0758207,554,18.702407836914062
1628844539.869742,555,17.69208335876465
1628844557.6137335,556,17.576814651489258
1628844573.4726338,557,18.706762313842773
1628844609.2786415,559,18.715473175048828
1628844679.9419725,563,17.5926513671875
1628844697.7875767,564,17.926734924316406
1628844715.579944,565,18.65848159790039
1628844751.2938595,567,17.49481964111328
1628844769.0770986,568,18.745838165283203
1628844787.0172951,569,17.695537567138672
1628844804.7833533,570,17.62062644958496
1628844840.6469204,572,16.909290313720703
1628844876.0111253,574,17.44179344177246
1628844929.4648037,577,16.940364837646484
1628845000.2892509,581,17.381675720214844
1628845070.7783537,585,17.013328552246094
1628845088.4407125,586,17.103269577026367
1628845106.3169405,587,16.808696746826172
1628845141.5853922,589,16.762311935424805
1628845159.3099546,590,16.05385971069336
1628845177.071479,591,16.058887481689453
1628845191.8379822,592,16.76304054260254
1628845209.5446684,593,16.04802894592285
1628845245.1679935,595,16.322410583496094
1628845262.9336503,596,16.353029251098633
1628845280.7880147,597,16.944448471069336
1628845298.7103739,598,16.547908782958984
1628845316.4111862,599,16.51682472229004
1628845333.9927783,600,16.300045013427734
1628845369.0501158,602,16.205476760864258
1628845386.821866,603,16.26930809020996
1628845404.7157266,604,15.744588851928711
1628845440.3454845,606,16.274160385131836
1628845475.9824376,608,16.082101821899414
1628845493.889316,609,16.32896614074707
1628845511.7546513,610,15.938368797302246
1628845529.4099922,611,15.758667945861816
1628845582.5848284,614,16.00483512878418
1628845600.1648405,615,16.22217559814453
1628845635.774013,617,15.899869918823242
1628845653.3111167,618,15.995695114135742
1628845671.0973496,619,15.854105949401855
1628845706.9340396,621,15.73485279083252
1628845739.3629344,623,15.369527816772461
1628845757.1845028,624,15.497737884521484
1628845792.8178742,626,15.49518871307373
1628845810.5673778,627,15.681721687316895
1628845828.292723,628,15.616722106933594
1628845846.110351,629,15.603306770324707
1628845863.562565,630,14.999544143676758
1628845917.2108936,633,15.052228927612305
1628845934.989172,634,15.21817684173584
1628845952.6982281,635,15.409430503845215
1628845970.3189542,636,15.019010543823242
1628846005.8300245,638,15.147565841674805
1628846059.2627513,641,15.141357421875
1628846077.0669923,642,14.493681907653809
1628846095.0841484,643,14.37996768951416
1628846113.1455355,644,15.383038520812988
1628846130.897303,645,15.053116798400879
1628846148.4213753,646,14.934772491455078
1628846201.2222478,649,14.757649421691895
1628846218.9574192,650,14.716791152954102
1628846254.0496733,652,14.246781349182129
1628846271.8481338,653,14.951579093933105
1628846289.6932142,654,15.209696769714355
1628846307.4696531,655,14.85159683227539
1628846325.2435992,656,15.290182113647461
1628846378.456228,659,14.51756763458252
1628846396.1099913,660,14.618782997131348
1628846413.5634098,661,14.51076602935791
1628846431.4676657,662,14.522623062133789
1628846538.1712637,668,14.350188255310059
1628846573.6170647,670,14.01099681854248
1628846591.4185884,671,14.3228178024292
1628846644.6533287,674,14.28901195526123
1628846680.4320912,676,14.31157398223877
1628846698.0822344,677,14.394168853759766
1628846715.7936995,678,14.137622833251953
1628846733.2142084,679,14.118463516235352
1628846751.1578114,680,13.581555366516113
1628846768.9567714,681,13.776569366455078
1628846804.3844237,683,13.972676277160645
1628846822.0733452,684,14.303577423095703
1628846839.8498664,685,14.362656593322754
1628846857.6698134,686,13.858619689941406
1628846893.0863945,688,14.109414100646973
1628846910.9335797,689,13.695119857788086
1628846928.6309917,690,13.919513702392578
1628846946.3659308,691,13.766687393188477
1628846981.9638727,693,13.657095909118652
1628846999.7713854,694,13.89184284210205
1628847017.731578,695,13.453472137451172
1628847035.4983053,696,13.494629859924316
1628847053.4565482,697,13.5139799118042
1628847071.161493,698,13.471272468566895
1628847106.5304368,700,13.899271011352539
1628847155.5034788,703,13.540213584899902
1628847173.41774,704,13.168496131896973
1628847208.8331423,706,13.691729545593262
1628847279.5107539,710,13.499011039733887
1628847297.2394974,711,13.18294906616211
1628847332.5969937,713,13.15210247039795
1628847350.2735887,714,13.330093383789062
1628847385.5520363,716,13.552454948425293
1628847420.395926,718,13.208017349243164
1628847455.9262254,720,13.408784866333008
1628847473.789787,721,13.214334487915039
1628847491.5819507,722,12.864906311035156
1628847527.2967033,724,13.194751739501953
1628847544.8422072,725,13.241657257080078
1628847562.378139,726,12.968052864074707
1628847580.175193,727,12.909805297851562
1628847597.8715255,728,12.811823844909668
1628847615.7336748,729,12.670472145080566
1628847633.259688,730,12.735419273376465
1628847650.9954445,731,12.779464721679688
1628847668.7631736,732,12.675936698913574
1628847686.391188,733,13.021723747253418
1628847703.9901865,734,12.999451637268066
1628847739.6560104,736,13.012714385986328
1628847793.2453609,739,12.65119457244873
1628847810.8789427,740,12.814286231994629
1628847828.5260756,741,12.91781997680664
1628847863.975255,743,12.394859313964844
1628847881.8696852,744,12.582732200622559
1628847899.5699465,745,12.619967460632324
1628847915.8519135,746,12.73348331451416
1628847933.335905,747,12.389182090759277
1628848020.699285,752,12.757975578308105
1628848038.438703,753,12.566194534301758
1628848086.375139,756,12.385469436645508
1628848103.9665596,757,12.15182876586914
1628848139.5486307,759,12.159067153930664
1628848157.2633033,760,12.063340187072754
1628848228.3116634,764,12.071825981140137
1628848246.0296233,765,12.249831199645996
1628848263.7509768,766,12.30944538116455
1628848299.0673366,768,11.974294662475586
1628848308.7288253,769,12.087358474731445
1628848326.5130873,770,11.969522476196289
1628848343.6089215,771,11.913482666015625
1628848360.909219,772,12.046577453613281
1628848378.7631185,773,11.853304862976074
1628848396.607009,774,12.097558975219727
1628848431.6944158,776,12.13115119934082
1628848449.3673658,777,11.610733985900879
1628848467.2034338,778,12.27560043334961
1628848484.883445,779,11.717607498168945
1628848502.4179323,780,11.659557342529297
1628848520.2432263,781,11.867823600769043
1628848536.3302515,782,11.686068534851074
1628848553.9948,783,11.877817153930664
1628848571.6659906,784,12.163077354431152
1628848623.3427753,787,11.770212173461914
1628848658.9294536,789,11.933959007263184
1628848676.8304105,790,11.971090316772461
1628848712.3747447,792,11.470020294189453
1628848747.7423768,794,11.742217063903809
1628848765.2815084,795,11.646965980529785
1628848783.0481832,796,11.658528327941895
1628848800.8513558,797,11.759178161621094
1628848818.585692,798,11.519810676574707
1628848854.1750886,800,11.66048526763916
1628848871.704983,801,11.46618938446045
1628848942.5293736,805,11.481081008911133
1628848960.2910342,806,11.294408798217773
1628848977.1504018,807,11.833910942077637
1628848994.7425125,808,11.599889755249023
1628849012.5292916,809,11.8314208984375
1628849047.4524066,811,11.470563888549805
1628849065.455144,812,11.19343090057373
1628849101.0025005,814,11.420527458190918
1628849118.9345345,815,11.299345970153809
1628849171.638558,818,11.421079635620117
1628849187.9447036,819,11.190311431884766
1628849205.9116232,820,11.386414527893066
1628849223.5981977,821,11.558638572692871
1628849241.4648447,822,11.19077205657959
1628849259.3967247,823,11.147083282470703
1628849277.2991781,824,11.319113731384277
1628849295.1239316,825,10.84337043762207
1628849312.5109088,826,10.841874122619629
1628849330.196761,827,11.115877151489258
1628849347.9502096,828,11.241814613342285
1628849365.747291,829,11.270359992980957
1628849401.0650692,831,11.153202056884766
1628849436.4371047,833,11.31676959991455
1628849454.1096504,834,11.220072746276855
1628849489.7083812,836,10.609827995300293
1628849507.354326,837,11.102720260620117
1628849525.1452847,838,10.754867553710938
1628849559.5151727,840,11.03055477142334
1628849577.0651765,841,11.007207870483398
1628849611.8867838,843,10.763010025024414
1628849629.7883933,844,10.89626693725586
1628849664.5969946,846,10.90614128112793
1628849697.582119,848,10.864812850952148
1628849750.593155,851,10.979951858520508
1628849768.2709641,852,10.588615417480469
1628849821.5982165,855,10.37105655670166
1628849857.025494,857,10.378568649291992
1628849874.781481,858,10.599370002746582
1628849892.5597632,859,10.627153396606445
1628849928.0781064,861,10.432270050048828
1628849945.8910344,862,10.572684288024902
1628849963.4322276,863,10.811043739318848
1628850016.6579359,866,10.462359428405762
1628850034.3991354,867,10.362996101379395
1628850067.5942712,869,10.388296127319336
1628850102.9390767,871,10.428130149841309
1628850120.6444101,872,10.455906867980957
1628850173.0639,875,10.52330493927002
1628850208.5780447,877,10.489286422729492
1628850226.298825,878,10.673771858215332
1628850243.8058977,879,10.452315330505371
1628850278.9758344,881,10.557740211486816
1628850296.7756531,882,10.409032821655273
1628850314.4260314,883,10.182308197021484
1628850332.030904,884,10.318193435668945
1628850349.85377,885,10.154853820800781
1628850367.5572948,886,10.462008476257324
1628850385.5182462,887,10.2068452835083
1628850403.257081,888,10.158458709716797
1628850421.0897322,889,10.211848258972168
1628850438.546106,890,10.406449317932129
1628850456.4090698,891,10.383405685424805
1628850491.672096,893,10.34174633026123
1628850509.491712,894,10.371973991394043
1628850544.8292,896,10.438091278076172
1628850579.7464721,898,10.152978897094727
1628850597.7625751,899,9.842348098754883
1628850649.5562193,902,10.092399597167969
1628850667.2873302,903,10.109161376953125
1628850702.8772943,905,9.958024978637695
1628850720.6510963,906,10.096186637878418
1628850738.483748,907,10.225383758544922
1628850756.1224322,908,10.227798461914062
1628850774.0235405,909,10.028199195861816
1628850803.3906798,911,9.813578605651855
1628850820.8940732,912,10.239349365234375
1628850856.453886,914,9.943001747131348
1628850874.3261817,915,9.96828842163086
1628850909.7821443,917,9.646571159362793
1628850927.461962,918,9.81236743927002
1628850945.3017004,919,9.999829292297363
1628850962.8230653,920,9.948063850402832
1628850980.5772266,921,9.964895248413086
1628850998.474644,922,9.81967544555664
1628851016.268876,923,10.080608367919922
1628851033.694174,924,9.607220649719238
1628851104.3586142,928,9.83920669555664
1628851122.1578276,929,10.016825675964355
1628851139.9709227,930,9.781240463256836
1628851157.7332284,931,9.715210914611816
1628851175.4459429,932,9.793846130371094
1628851193.3177252,933,9.54166316986084
1628851210.5139368,934,9.72083854675293
1628851228.2750142,935,9.636970520019531
1628851246.0814238,936,9.82435131072998
1628851317.0278294,940,9.713094711303711
1628851334.7766361,941,9.79549503326416
1628851352.4492593,942,9.400627136230469
1628851370.588565,943,9.652790069580078
1628851423.408976,946,9.467249870300293
1628851441.0779111,947,9.453426361083984
1628851458.8480294,948,9.438340187072754
1628851494.8000484,950,9.500627517700195
1628851512.5940194,951,9.47354507446289
