Wall time,Step,Value
1627268955.7453842,1,0.6203703880310059
1627268956.5019333,2,0.7259259223937988
1627268957.2523391,3,0.75
1627268958.0456455,4,0.729629635810852
1627268958.7923355,5,0.7351852059364319
1627268959.5740077,6,0.760185182094574
1627268960.3257852,7,0.7509258985519409
1627268961.0795577,8,0.7740740776062012
1627268961.8342364,9,0.779629647731781
1627268962.5885868,10,0.7759259343147278
1627268963.3985689,11,0.7777777910232544
1627268964.2411253,12,0.7712963223457336
1627268965.025043,13,0.7842592597007751
1627268965.7757044,14,0.7861111164093018
1627268966.534612,15,0.7833333611488342
1627268967.3256245,16,0.789814829826355
1627268968.1401374,17,0.7925925850868225
1627268968.8928287,18,0.7907407283782959
1627268969.6785352,19,0.8074073791503906
1627268970.441213,20,0.7925925850868225
1627268971.227168,21,0.8296296000480652
1627268971.9902353,22,0.8129629492759705
1627268972.8272765,23,0.8083333373069763
1627268973.5990522,24,0.8157407641410828
1627268974.3707814,25,0.8314814567565918
1627268975.1089597,26,0.8092592358589172
1627268975.8346276,27,0.8305555582046509
1627268976.5792177,28,0.8694444298744202
1627268977.3269207,29,0.8333333134651184
1627268978.1182566,30,0.8574073910713196
1627268978.8968632,31,0.8824074268341064
1627268979.6845386,32,0.8583333492279053
1627268980.4187295,33,0.8703703880310059
1627268981.1986482,34,0.8666666746139526
1627268981.9261155,35,0.8518518805503845
1627268982.7402253,36,0.8814814686775208
1627268983.4954243,37,0.875
1627268984.2645066,38,0.8814814686775208
1627268984.996592,39,0.8694444298744202
1627268985.8265657,40,0.8796296119689941
1627268986.5491114,41,0.885185182094574
1627268987.3362706,42,0.8787037134170532
1627268988.0825555,43,0.8703703880310059
1627268988.8867998,44,0.9018518328666687
1627268989.6574266,45,0.8814814686775208
1627268990.407989,46,0.8768518567085266
1627268991.148316,47,0.8833333253860474
1627268991.9644568,48,0.885185182094574
1627268992.7881765,49,0.8907407522201538
1627268993.5635896,50,0.9064815044403076
1627268994.4550753,51,0.9101851582527161
1627268995.2466087,52,0.9175925850868225
1627268995.9508798,53,0.9092592597007751
1627268996.7010574,54,0.9083333611488342
1627268997.4656534,55,0.9111111164093018
1627268998.2142746,56,0.9027777910232544
1627268999.0089025,57,0.9194444417953491
